Time	Speaker	Label
20.633333333333333	220926_CLIP_02:pepper	1.0
20.666666666666668	220926_CLIP_02:pepper	1.0
20.7	220926_CLIP_02:pepper	1.0
20.73333333333333	220926_CLIP_02:pepper	1.0
20.766666666666666	220926_CLIP_02:pepper	1.0
20.8	220926_CLIP_02:pepper	1.0
20.83333333333333	220926_CLIP_02:pepper	1.0
20.866666666666667	220926_CLIP_02:pepper	1.0
20.9	220926_CLIP_02:pepper	1.0
20.933333333333334	220926_CLIP_02:pepper	1.0
20.966666666666665	220926_CLIP_02:pepper	1.0
21.0	220926_CLIP_02:pepper	1.0
21.03333333333333	220926_CLIP_02:pepper	1.0
21.066666666666663	220926_CLIP_02:pepper	1.0
21.1	220926_CLIP_02:pepper	1.0
21.133333333333333	220926_CLIP_02:pepper	1.0
21.166666666666668	220926_CLIP_02:pepper	1.0
21.2	220926_CLIP_02:pepper	1.0
21.23333333333333	220926_CLIP_02:pepper	1.0
21.266666666666666	220926_CLIP_02:pepper	1.0
21.3	220926_CLIP_02:pepper	1.0
21.33333333333333	220926_CLIP_02:pepper	1.0
21.366666666666667	220926_CLIP_02:pepper	1.0
21.4	220926_CLIP_02:pepper	1.0
21.433333333333334	220926_CLIP_02:pepper	1.0
21.466666666666665	220926_CLIP_02:pepper	1.0
21.5	220926_CLIP_02:pepper	1.0
21.53333333333333	220926_CLIP_02:pepper	1.0
21.566666666666663	220926_CLIP_02:pepper	1.0
21.6	220926_CLIP_02:pepper	1.0
21.633333333333333	220926_CLIP_02:pepper	1.0
23.266666666666666	220926_CLIP_02:pepper	1.0
23.3	220926_CLIP_02:pepper	1.0
23.33333333333333	220926_CLIP_02:pepper	1.0
23.366666666666667	220926_CLIP_02:pepper	1.0
23.4	220926_CLIP_02:pepper	1.0
23.433333333333334	220926_CLIP_02:pepper	1.0
23.466666666666665	220926_CLIP_02:pepper	1.0
23.5	220926_CLIP_02:pepper	1.0
23.53333333333333	220926_CLIP_02:pepper	1.0
23.566666666666663	220926_CLIP_02:pepper	1.0
23.6	220926_CLIP_02:pepper	1.0
23.633333333333333	220926_CLIP_02:pepper	1.0
35.93333333333333	220926_CLIP_02:pepper	1.0
35.96666666666667	220926_CLIP_02:pepper	1.0
36.0	220926_CLIP_02:pepper	1.0
36.03333333333333	220926_CLIP_02:pepper	1.0
36.06666666666667	220926_CLIP_02:pepper	1.0
36.1	220926_CLIP_02:pepper	1.0
36.13333333333333	220926_CLIP_02:pepper	1.0
36.16666666666666	220926_CLIP_02:pepper	1.0
36.2	220926_CLIP_02:pepper	1.0
36.23333333333333	220926_CLIP_02:pepper	1.0
36.266666666666666	220926_CLIP_02:pepper	1.0
36.3	220926_CLIP_02:pepper	1.0
36.333333333333336	220926_CLIP_02:pepper	1.0
36.36666666666667	220926_CLIP_02:pepper	1.0
36.4	220926_CLIP_02:pepper	1.0
36.43333333333333	220926_CLIP_02:pepper	1.0
36.46666666666667	220926_CLIP_02:pepper	1.0
36.5	220926_CLIP_02:pepper	1.0
36.53333333333333	220926_CLIP_02:pepper	1.0
36.56666666666667	220926_CLIP_02:pepper	1.0
36.6	220926_CLIP_02:pepper	1.0
36.63333333333333	220926_CLIP_02:pepper	1.0
36.66666666666666	220926_CLIP_02:pepper	1.0
36.7	220926_CLIP_02:pepper	1.0
36.73333333333333	220926_CLIP_02:pepper	1.0
36.766666666666666	220926_CLIP_02:pepper	1.0
36.8	220926_CLIP_02:pepper	1.0
3.2333333333333334	220926_CLIP_02:person1	1.0
3.2666666666666666	220926_CLIP_02:person1	1.0
3.3	220926_CLIP_02:person1	1.0
3.333333333333333	220926_CLIP_02:person1	1.0
3.3666666666666667	220926_CLIP_02:person1	1.0
3.4	220926_CLIP_02:person1	1.0
3.433333333333333	220926_CLIP_02:person1	1.0
3.466666666666667	220926_CLIP_02:person1	1.0
3.5	220926_CLIP_02:person1	1.0
3.533333333333333	220926_CLIP_02:person1	1.0
3.566666666666667	220926_CLIP_02:person1	1.0
3.6	220926_CLIP_02:person1	1.0
3.633333333333333	220926_CLIP_02:person1	1.0
3.6666666666666665	220926_CLIP_02:person1	1.0
3.7	220926_CLIP_02:person1	1.0
3.733333333333333	220926_CLIP_02:person1	1.0
3.7666666666666666	220926_CLIP_02:person1	1.0
7.733333333333333	220926_CLIP_02:person1	1.0
7.766666666666667	220926_CLIP_02:person1	1.0
7.8	220926_CLIP_02:person1	1.0
7.833333333333333	220926_CLIP_02:person1	1.0
7.866666666666666	220926_CLIP_02:person1	1.0
7.9	220926_CLIP_02:person1	1.0
7.933333333333334	220926_CLIP_02:person1	1.0
7.966666666666667	220926_CLIP_02:person1	1.0
8.0	220926_CLIP_02:person1	1.0
8.033333333333333	220926_CLIP_02:person1	1.0
8.066666666666666	220926_CLIP_02:person1	1.0
8.1	220926_CLIP_02:person1	1.0
8.133333333333333	220926_CLIP_02:person1	1.0
8.166666666666666	220926_CLIP_02:person1	1.0
8.2	220926_CLIP_02:person1	1.0
8.233333333333333	220926_CLIP_02:person1	1.0
8.266666666666667	220926_CLIP_02:person1	1.0
8.3	220926_CLIP_02:person1	1.0
8.566666666666666	220926_CLIP_02:person1	1.0
8.6	220926_CLIP_02:person1	1.0
8.633333333333333	220926_CLIP_02:person1	1.0
8.666666666666666	220926_CLIP_02:person1	1.0
8.7	220926_CLIP_02:person1	1.0
8.733333333333333	220926_CLIP_02:person1	1.0
8.766666666666667	220926_CLIP_02:person1	1.0
8.8	220926_CLIP_02:person1	1.0
8.833333333333334	220926_CLIP_02:person1	1.0
8.866666666666667	220926_CLIP_02:person1	1.0
8.9	220926_CLIP_02:person1	1.0
8.933333333333334	220926_CLIP_02:person1	1.0
8.966666666666667	220926_CLIP_02:person1	1.0
9.0	220926_CLIP_02:person1	1.0
9.033333333333331	220926_CLIP_02:person1	1.0
9.066666666666666	220926_CLIP_02:person1	1.0
9.1	220926_CLIP_02:person1	1.0
9.133333333333333	220926_CLIP_02:person1	1.0
9.166666666666666	220926_CLIP_02:person1	1.0
9.2	220926_CLIP_02:person1	1.0
9.233333333333333	220926_CLIP_02:person1	1.0
9.266666666666667	220926_CLIP_02:person1	1.0
9.3	220926_CLIP_02:person1	1.0
9.333333333333334	220926_CLIP_02:person1	1.0
9.366666666666667	220926_CLIP_02:person1	1.0
9.4	220926_CLIP_02:person1	1.0
9.433333333333334	220926_CLIP_02:person1	1.0
9.466666666666669	220926_CLIP_02:person1	1.0
9.5	220926_CLIP_02:person1	1.0
9.533333333333331	220926_CLIP_02:person1	1.0
9.566666666666666	220926_CLIP_02:person1	1.0
9.6	220926_CLIP_02:person1	1.0
9.633333333333333	220926_CLIP_02:person1	1.0
9.666666666666666	220926_CLIP_02:person1	1.0
9.7	220926_CLIP_02:person1	1.0
9.733333333333333	220926_CLIP_02:person1	1.0
9.766666666666667	220926_CLIP_02:person1	1.0
9.8	220926_CLIP_02:person1	1.0
9.833333333333334	220926_CLIP_02:person1	1.0
9.866666666666667	220926_CLIP_02:person1	1.0
9.9	220926_CLIP_02:person1	1.0
13.033333333333331	220926_CLIP_02:person1	1.0
13.066666666666666	220926_CLIP_02:person1	1.0
13.1	220926_CLIP_02:person1	1.0
13.133333333333333	220926_CLIP_02:person1	1.0
13.166666666666666	220926_CLIP_02:person1	1.0
13.2	220926_CLIP_02:person1	1.0
13.233333333333333	220926_CLIP_02:person1	1.0
13.266666666666667	220926_CLIP_02:person1	1.0
13.3	220926_CLIP_02:person1	1.0
13.333333333333334	220926_CLIP_02:person1	1.0
13.366666666666667	220926_CLIP_02:person1	1.0
13.4	220926_CLIP_02:person1	1.0
13.433333333333334	220926_CLIP_02:person1	1.0
13.466666666666669	220926_CLIP_02:person1	1.0
13.5	220926_CLIP_02:person1	1.0
13.533333333333331	220926_CLIP_02:person1	1.0
13.566666666666666	220926_CLIP_02:person1	1.0
15.0	220926_CLIP_02:person1	1.0
15.033333333333331	220926_CLIP_02:person1	1.0
15.066666666666666	220926_CLIP_02:person1	1.0
15.1	220926_CLIP_02:person1	1.0
15.133333333333333	220926_CLIP_02:person1	1.0
15.166666666666666	220926_CLIP_02:person1	1.0
15.2	220926_CLIP_02:person1	1.0
15.233333333333333	220926_CLIP_02:person1	1.0
15.266666666666667	220926_CLIP_02:person1	1.0
15.3	220926_CLIP_02:person1	1.0
15.333333333333334	220926_CLIP_02:person1	1.0
15.366666666666667	220926_CLIP_02:person1	1.0
15.4	220926_CLIP_02:person1	1.0
15.433333333333334	220926_CLIP_02:person1	1.0
15.466666666666669	220926_CLIP_02:person1	1.0
15.5	220926_CLIP_02:person1	1.0
15.533333333333331	220926_CLIP_02:person1	1.0
15.566666666666666	220926_CLIP_02:person1	1.0
15.6	220926_CLIP_02:person1	1.0
19.166666666666668	220926_CLIP_02:person1	1.0
19.2	220926_CLIP_02:person1	1.0
19.23333333333333	220926_CLIP_02:person1	1.0
19.266666666666666	220926_CLIP_02:person1	1.0
19.3	220926_CLIP_02:person1	1.0
19.33333333333333	220926_CLIP_02:person1	1.0
19.366666666666667	220926_CLIP_02:person1	1.0
19.4	220926_CLIP_02:person1	1.0
19.433333333333334	220926_CLIP_02:person1	1.0
19.466666666666665	220926_CLIP_02:person1	1.0
19.5	220926_CLIP_02:person1	1.0
19.53333333333333	220926_CLIP_02:person1	1.0
19.566666666666663	220926_CLIP_02:person1	1.0
19.6	220926_CLIP_02:person1	1.0
19.633333333333333	220926_CLIP_02:person1	1.0
19.666666666666668	220926_CLIP_02:person1	1.0
21.666666666666668	220926_CLIP_02:person1	1.0
21.7	220926_CLIP_02:person1	1.0
21.73333333333333	220926_CLIP_02:person1	1.0
21.766666666666666	220926_CLIP_02:person1	1.0
21.8	220926_CLIP_02:person1	1.0
21.83333333333333	220926_CLIP_02:person1	1.0
21.866666666666667	220926_CLIP_02:person1	1.0
21.9	220926_CLIP_02:person1	1.0
21.933333333333334	220926_CLIP_02:person1	1.0
21.966666666666665	220926_CLIP_02:person1	1.0
22.0	220926_CLIP_02:person1	1.0
22.03333333333333	220926_CLIP_02:person1	1.0
22.066666666666663	220926_CLIP_02:person1	1.0
22.1	220926_CLIP_02:person1	1.0
22.133333333333333	220926_CLIP_02:person1	1.0
22.166666666666668	220926_CLIP_02:person1	1.0
22.2	220926_CLIP_02:person1	1.0
22.23333333333333	220926_CLIP_02:person1	1.0
22.266666666666666	220926_CLIP_02:person1	1.0
22.3	220926_CLIP_02:person1	1.0
22.33333333333333	220926_CLIP_02:person1	1.0
22.366666666666667	220926_CLIP_02:person1	1.0
22.4	220926_CLIP_02:person1	1.0
22.433333333333334	220926_CLIP_02:person1	1.0
22.466666666666665	220926_CLIP_02:person1	1.0
22.5	220926_CLIP_02:person1	1.0
22.53333333333333	220926_CLIP_02:person1	1.0
22.566666666666663	220926_CLIP_02:person1	1.0
22.6	220926_CLIP_02:person1	1.0
22.633333333333333	220926_CLIP_02:person1	1.0
22.666666666666668	220926_CLIP_02:person1	1.0
29.73333333333333	220926_CLIP_02:person1	1.0
29.766666666666666	220926_CLIP_02:person1	1.0
29.8	220926_CLIP_02:person1	1.0
29.83333333333333	220926_CLIP_02:person1	1.0
29.866666666666667	220926_CLIP_02:person1	1.0
29.9	220926_CLIP_02:person1	1.0
29.933333333333334	220926_CLIP_02:person1	1.0
29.966666666666665	220926_CLIP_02:person1	1.0
30.0	220926_CLIP_02:person1	1.0
30.03333333333333	220926_CLIP_02:person1	1.0
30.066666666666663	220926_CLIP_02:person1	1.0
30.1	220926_CLIP_02:person1	1.0
30.133333333333333	220926_CLIP_02:person1	1.0
30.166666666666668	220926_CLIP_02:person1	1.0
30.2	220926_CLIP_02:person1	1.0
30.23333333333333	220926_CLIP_02:person1	1.0
30.266666666666666	220926_CLIP_02:person1	1.0
30.3	220926_CLIP_02:person1	1.0
30.33333333333333	220926_CLIP_02:person1	1.0
30.366666666666667	220926_CLIP_02:person1	1.0
30.4	220926_CLIP_02:person1	1.0
30.433333333333334	220926_CLIP_02:person1	1.0
30.466666666666665	220926_CLIP_02:person1	1.0
30.5	220926_CLIP_02:person1	1.0
30.53333333333333	220926_CLIP_02:person1	1.0
30.566666666666663	220926_CLIP_02:person1	1.0
30.6	220926_CLIP_02:person1	1.0
30.633333333333333	220926_CLIP_02:person1	1.0
30.666666666666668	220926_CLIP_02:person1	1.0
30.7	220926_CLIP_02:person1	1.0
30.73333333333333	220926_CLIP_02:person1	1.0
30.766666666666666	220926_CLIP_02:person1	1.0
31.666666666666668	220926_CLIP_02:person1	1.0
31.7	220926_CLIP_02:person1	1.0
31.73333333333333	220926_CLIP_02:person1	1.0
31.766666666666666	220926_CLIP_02:person1	1.0
31.8	220926_CLIP_02:person1	1.0
31.83333333333333	220926_CLIP_02:person1	1.0
31.866666666666667	220926_CLIP_02:person1	1.0
31.9	220926_CLIP_02:person1	1.0
31.933333333333334	220926_CLIP_02:person1	1.0
31.966666666666665	220926_CLIP_02:person1	1.0
32.0	220926_CLIP_02:person1	1.0
32.03333333333333	220926_CLIP_02:person1	1.0
32.06666666666667	220926_CLIP_02:person1	1.0
32.1	220926_CLIP_02:person1	1.0
32.13333333333333	220926_CLIP_02:person1	1.0
32.166666666666664	220926_CLIP_02:person1	1.0
32.2	220926_CLIP_02:person1	1.0
32.233333333333334	220926_CLIP_02:person1	1.0
32.266666666666666	220926_CLIP_02:person1	1.0
32.3	220926_CLIP_02:person1	1.0
32.333333333333336	220926_CLIP_02:person1	1.0
32.36666666666667	220926_CLIP_02:person1	1.0
32.4	220926_CLIP_02:person1	1.0
32.43333333333333	220926_CLIP_02:person1	1.0
32.46666666666667	220926_CLIP_02:person1	1.0
32.5	220926_CLIP_02:person1	1.0
32.53333333333333	220926_CLIP_02:person1	1.0
32.56666666666667	220926_CLIP_02:person1	1.0
32.6	220926_CLIP_02:person1	1.0
32.63333333333333	220926_CLIP_02:person1	1.0
32.666666666666664	220926_CLIP_02:person1	1.0
32.7	220926_CLIP_02:person1	1.0
32.733333333333334	220926_CLIP_02:person1	1.0
32.766666666666666	220926_CLIP_02:person1	1.0
32.8	220926_CLIP_02:person1	1.0
32.833333333333336	220926_CLIP_02:person1	1.0
32.86666666666667	220926_CLIP_02:person1	1.0
32.9	220926_CLIP_02:person1	1.0
32.93333333333333	220926_CLIP_02:person1	1.0
32.96666666666667	220926_CLIP_02:person1	1.0
33.0	220926_CLIP_02:person1	1.0
33.03333333333333	220926_CLIP_02:person1	1.0
33.06666666666667	220926_CLIP_02:person1	1.0
33.1	220926_CLIP_02:person1	1.0
33.13333333333333	220926_CLIP_02:person1	1.0
33.166666666666664	220926_CLIP_02:person1	1.0
33.2	220926_CLIP_02:person1	1.0
33.233333333333334	220926_CLIP_02:person1	1.0
33.266666666666666	220926_CLIP_02:person1	1.0
33.3	220926_CLIP_02:person1	1.0
33.333333333333336	220926_CLIP_02:person1	1.0
33.36666666666667	220926_CLIP_02:person1	1.0
33.4	220926_CLIP_02:person1	1.0
33.43333333333333	220926_CLIP_02:person1	1.0
33.46666666666667	220926_CLIP_02:person1	1.0
33.5	220926_CLIP_02:person1	1.0
33.53333333333333	220926_CLIP_02:person1	1.0
33.56666666666667	220926_CLIP_02:person1	1.0
33.6	220926_CLIP_02:person1	1.0
33.63333333333333	220926_CLIP_02:person1	1.0
33.666666666666664	220926_CLIP_02:person1	1.0
33.7	220926_CLIP_02:person1	1.0
33.733333333333334	220926_CLIP_02:person1	1.0
33.766666666666666	220926_CLIP_02:person1	1.0
33.8	220926_CLIP_02:person1	1.0
33.833333333333336	220926_CLIP_02:person1	1.0
33.86666666666667	220926_CLIP_02:person1	1.0
33.9	220926_CLIP_02:person1	1.0
33.93333333333333	220926_CLIP_02:person1	1.0
33.96666666666667	220926_CLIP_02:person1	1.0
34.0	220926_CLIP_02:person1	1.0
34.03333333333333	220926_CLIP_02:person1	1.0
34.06666666666667	220926_CLIP_02:person1	1.0
34.1	220926_CLIP_02:person1	1.0
34.13333333333333	220926_CLIP_02:person1	1.0
34.166666666666664	220926_CLIP_02:person1	1.0
34.2	220926_CLIP_02:person1	1.0
34.233333333333334	220926_CLIP_02:person1	1.0
34.266666666666666	220926_CLIP_02:person1	1.0
34.3	220926_CLIP_02:person1	1.0
34.333333333333336	220926_CLIP_02:person1	1.0
34.36666666666667	220926_CLIP_02:person1	1.0
34.4	220926_CLIP_02:person1	1.0
34.43333333333333	220926_CLIP_02:person1	1.0
34.46666666666667	220926_CLIP_02:person1	1.0
34.5	220926_CLIP_02:person1	1.0
34.53333333333333	220926_CLIP_02:person1	1.0
34.56666666666667	220926_CLIP_02:person1	1.0
34.6	220926_CLIP_02:person1	1.0
34.63333333333333	220926_CLIP_02:person1	1.0
34.666666666666664	220926_CLIP_02:person1	1.0
37.333333333333336	220926_CLIP_02:person1	1.0
37.36666666666667	220926_CLIP_02:person1	1.0
37.4	220926_CLIP_02:person1	1.0
37.43333333333333	220926_CLIP_02:person1	1.0
37.46666666666667	220926_CLIP_02:person1	1.0
37.5	220926_CLIP_02:person1	1.0
37.53333333333333	220926_CLIP_02:person1	1.0
37.56666666666667	220926_CLIP_02:person1	1.0
37.6	220926_CLIP_02:person1	1.0
37.63333333333333	220926_CLIP_02:person1	1.0
37.66666666666666	220926_CLIP_02:person1	1.0
37.7	220926_CLIP_02:person1	1.0
37.73333333333333	220926_CLIP_02:person1	1.0
37.766666666666666	220926_CLIP_02:person1	1.0
37.8	220926_CLIP_02:person1	1.0
37.833333333333336	220926_CLIP_02:person1	1.0
37.86666666666667	220926_CLIP_02:person1	1.0
37.9	220926_CLIP_02:person1	1.0
37.93333333333333	220926_CLIP_02:person1	1.0
37.96666666666667	220926_CLIP_02:person1	1.0
38.0	220926_CLIP_02:person1	1.0
38.03333333333333	220926_CLIP_02:person1	1.0
38.06666666666667	220926_CLIP_02:person1	1.0
38.1	220926_CLIP_02:person1	1.0
38.13333333333333	220926_CLIP_02:person1	1.0
38.16666666666666	220926_CLIP_02:person1	1.0
38.2	220926_CLIP_02:person1	1.0
38.23333333333333	220926_CLIP_02:person1	1.0
38.266666666666666	220926_CLIP_02:person1	1.0
38.3	220926_CLIP_02:person1	1.0
38.333333333333336	220926_CLIP_02:person1	1.0
7.233333333333333	220926_CLIP_03:pepper	1.0
7.266666666666667	220926_CLIP_03:pepper	1.0
7.3	220926_CLIP_03:pepper	1.0
7.333333333333333	220926_CLIP_03:pepper	1.0
7.366666666666666	220926_CLIP_03:pepper	1.0
7.4	220926_CLIP_03:pepper	1.0
7.433333333333334	220926_CLIP_03:pepper	1.0
7.466666666666667	220926_CLIP_03:pepper	1.0
7.5	220926_CLIP_03:pepper	1.0
7.533333333333333	220926_CLIP_03:pepper	1.0
7.566666666666666	220926_CLIP_03:pepper	1.0
7.6	220926_CLIP_03:pepper	1.0
7.633333333333334	220926_CLIP_03:pepper	1.0
7.666666666666667	220926_CLIP_03:pepper	1.0
7.7	220926_CLIP_03:pepper	1.0
7.866666666666666	220926_CLIP_03:pepper	1.0
7.9	220926_CLIP_03:pepper	1.0
7.933333333333334	220926_CLIP_03:pepper	1.0
7.966666666666667	220926_CLIP_03:pepper	1.0
8.0	220926_CLIP_03:pepper	1.0
8.033333333333333	220926_CLIP_03:pepper	1.0
8.066666666666666	220926_CLIP_03:pepper	1.0
8.1	220926_CLIP_03:pepper	1.0
8.133333333333333	220926_CLIP_03:pepper	1.0
8.166666666666666	220926_CLIP_03:pepper	1.0
8.2	220926_CLIP_03:pepper	1.0
8.233333333333333	220926_CLIP_03:pepper	1.0
8.266666666666667	220926_CLIP_03:pepper	1.0
8.3	220926_CLIP_03:pepper	1.0
8.333333333333334	220926_CLIP_03:pepper	1.0
8.366666666666667	220926_CLIP_03:pepper	1.0
8.4	220926_CLIP_03:pepper	1.0
8.433333333333334	220926_CLIP_03:pepper	1.0
8.466666666666667	220926_CLIP_03:pepper	1.0
8.5	220926_CLIP_03:pepper	1.0
8.533333333333333	220926_CLIP_03:pepper	1.0
8.566666666666666	220926_CLIP_03:pepper	1.0
8.6	220926_CLIP_03:pepper	1.0
8.633333333333333	220926_CLIP_03:pepper	1.0
8.666666666666666	220926_CLIP_03:pepper	1.0
8.7	220926_CLIP_03:pepper	1.0
8.733333333333333	220926_CLIP_03:pepper	1.0
8.766666666666667	220926_CLIP_03:pepper	1.0
8.8	220926_CLIP_03:pepper	1.0
8.833333333333334	220926_CLIP_03:pepper	1.0
8.866666666666667	220926_CLIP_03:pepper	1.0
9.1	220926_CLIP_03:pepper	1.0
9.133333333333333	220926_CLIP_03:pepper	1.0
9.166666666666666	220926_CLIP_03:pepper	1.0
9.2	220926_CLIP_03:pepper	1.0
9.233333333333333	220926_CLIP_03:pepper	1.0
9.266666666666667	220926_CLIP_03:pepper	1.0
9.3	220926_CLIP_03:pepper	1.0
9.333333333333334	220926_CLIP_03:pepper	1.0
9.366666666666667	220926_CLIP_03:pepper	1.0
9.4	220926_CLIP_03:pepper	1.0
9.433333333333334	220926_CLIP_03:pepper	1.0
9.466666666666669	220926_CLIP_03:pepper	1.0
9.5	220926_CLIP_03:pepper	1.0
9.533333333333331	220926_CLIP_03:pepper	1.0
9.566666666666666	220926_CLIP_03:pepper	1.0
9.6	220926_CLIP_03:pepper	1.0
9.633333333333333	220926_CLIP_03:pepper	1.0
9.666666666666666	220926_CLIP_03:pepper	1.0
9.7	220926_CLIP_03:pepper	1.0
9.733333333333333	220926_CLIP_03:pepper	1.0
9.766666666666667	220926_CLIP_03:pepper	1.0
9.8	220926_CLIP_03:pepper	1.0
9.833333333333334	220926_CLIP_03:pepper	1.0
9.866666666666667	220926_CLIP_03:pepper	1.0
9.9	220926_CLIP_03:pepper	1.0
11.9	220926_CLIP_03:pepper	1.0
11.933333333333334	220926_CLIP_03:pepper	1.0
11.966666666666669	220926_CLIP_03:pepper	1.0
12.0	220926_CLIP_03:pepper	1.0
12.033333333333331	220926_CLIP_03:pepper	1.0
12.066666666666666	220926_CLIP_03:pepper	1.0
12.1	220926_CLIP_03:pepper	1.0
12.133333333333333	220926_CLIP_03:pepper	1.0
12.166666666666666	220926_CLIP_03:pepper	1.0
12.2	220926_CLIP_03:pepper	1.0
12.233333333333333	220926_CLIP_03:pepper	1.0
12.266666666666667	220926_CLIP_03:pepper	1.0
12.3	220926_CLIP_03:pepper	1.0
12.333333333333334	220926_CLIP_03:pepper	1.0
12.366666666666667	220926_CLIP_03:pepper	1.0
12.4	220926_CLIP_03:pepper	1.0
12.433333333333334	220926_CLIP_03:pepper	1.0
12.466666666666669	220926_CLIP_03:pepper	1.0
12.5	220926_CLIP_03:pepper	1.0
